Mass/Charge	Area	Height	Width	Width at 50%	Resolution	Charge	Monoisotopic	Mass (charge)	Mass/charge (charge)
78.9021455201366	0.00873126620620823	1.75	0.00498929497497613	0.00498929497497613	15814.2875728678	0	Yes	*77.8943	*78.9021
79.0263030379059	0.00249660945877395	2	0.00124830472938697	0.00124830472938697	63306.9002924588	0	Yes	*78.0185	*79.0263
79.0536611574227	2.98087551551885	434.666666666667	0.0436999824268725	0.00521722357949272	15152.4388312891	1	Yes	*78.0458 (1)	*79.0537 (1)
79.2492825015389	0.00437522605809804	1.75	0.00250012917605602	0.00250012917605602	31698.0751476832	0	Yes	*78.2415	*79.2493
79.5138916708854	0.00657378644336148	1.75	0.00375644939620656	0.00375644939620656	21167.3000975821	0	Yes	*78.5061	*79.5139
79.5535909748125	0.00720167542672921	2.08333333333333	0.00375739587481405	0.00375739587481405	21172.533750852	0	Yes	*78.5458	*79.5536
79.5777641324479	0.00219214207713492	1.75	0.00125265261550567	0.00125265261550567	63527.4002923182	0	Yes	*78.5699	*79.5778
79.676754454556	0.00219350510491267	1.75	0.00125343148852153	0.00125343148852153	63566.900292682	0	Yes	*78.6689	*79.6768
79.7544861561342	0.00658372446881472	1.75	0.00376212826789413	0.00376212826789413	21199.3000974359	0	Yes	*78.7467	*79.7545
79.818455158515	0.00261363660983468	2.08333333333333	0.00125454557272064	0.00125454557272064	63623.4002926002	1	No	78.8106 (1)	79.8185 (1)
79.8315937086772	0.0120237677240162	2.08333333333333	0.00627327011687839	0.00627327011687839	12725.6745240235	0	Yes	*78.8238	*79.8316
80.0612671958933	1.41666276948086	199.916666666667	0.0288992199908904	0.00612833304944616	13064.1181786177	1	No	79.0534 (1)	80.0613 (1)
80.1236008192222	0.00219964735671851	1.75	0.00125694134669629	0.00125694134669629	63744.9002929346	0	Yes	*79.1158	*80.1236
80.1330281553787	0.0104751274194885	2.08333333333333	0.00502806116135446	0.00502806116135446	15937.1625729772	2	Yes	*158.2504 (2)	*80.1330 (2)
80.1513668432371	0.00743821546758934	3.83333333333576	0.0025143263552394	0.0025143263552394	31877.8692655455	0	Yes	*79.1435	*80.1514
80.4236617444148	0.0110188547356316	1.75	0.0062964884203609	0.0062964884203609	12772.7800601284	0	Yes	*79.4158	*80.4237
80.4771905819006	0.00220449559482105	1.75	0.00125971176846917	0.00125971176846917	63885.400292559	0	Yes	*79.4694	*80.4772
80.5629408187508	0.00241573253240706	2.08333333333212	0.00126038219082147	0.00126038219082147	63919.4534843773	0	Yes	*79.5551	*80.5629
80.5798898378433	0.00472693233507293	2	0.00252103057870556	0.00252103057870556	31963.0751481077	3	Yes	*238.7162 (3)	*80.5799 (3)
80.6221226289171	0.00220647974911969	1.75	0.00126084557092554	0.00126084557092554	63942.9002948675	0	Yes	*79.6143	*80.6221
80.6347316091336	0.0131348350258224	2.08333333333333	0.00630472081239475	0.00630472081239475	12789.580063658	2	No	159.2538 (2)	80.6347 (2)
80.7012887701909	0.00709575017364905	2	0.00378440009261283	0.00378440009261283	21324.72434078	0	Yes	*79.6935	*80.7013
80.7195236963732	0.00367968044991823	4.08333333334303	0.00126160472568415	0.00110390413496475	73121.8600779593	2	Yes	*159.4234 (2)	*80.7195 (2)
80.7816984800065	0.00441732463799482	1.75	0.00252418550742561	0.00252418550742561	32003.0751473551	0	Yes	*79.7739	*80.7817
80.8284026591689	0.0220925756531685	5.25	0.00631216447233385	0.00473412335423973	17073.5734181454	1	Yes	*79.8206 (1)	*80.8284 (1)
80.8758189207758	0.0145227969469554	2.08333333333333	0.00757711145058693	0.00757711145058693	10673.7005847408	0	Yes	*79.8680	*80.8758
80.9130094414012	0.0105259842128724	2.08333333333333	0.00505247242217877	0.00505247242217877	16014.5375729749	3	No	239.7155 (3)	80.9130 (3)
81.0229816210014	0.0104278015987346	2.08333333333333	0.00505590340709716	0.00505590340709716	16025.4211952045	0	Yes	*80.0152	*81.0230
81.0305220670354	0.00521416473711093	6.16666666665697	0.00126403993627378	0.000954479135543806	84895.0166112002	0	Yes	*80.0227	*81.0305
81.0691037504658	2.69485403584455	460.583333333333	0.0303451218484554	0.00477079537630232	16992.7857633877	1	Yes	*80.0613 (1)	*81.0691 (1)
81.1886034714422	0.0110711328900059	1.75	0.00632636165143197	0.00632636165143197	12833.3800602539	0	Yes	*80.1808	*81.1886
81.220238227586	0.00885859715669213	1.75	0.00506205551810979	0.00506205551810979	16044.9125729688	2	No	160.4248 (2)	81.2202 (2)
81.3134639431003	0.0149839975718663	3.83333333333212	0.00506501326373154	0.00506501326373154	16053.9488663045	0	Yes	*80.3056	*81.3135
81.4614975184161	0.00665380825203599	1.75	0.00380217614402056	0.00380217614402056	21424.9667645002	0	Yes	*80.4537	*81.4615
81.4988898758501	0.00528201205420113	2.08333333333333	0.00253536578601654	0.00253536578601654	32144.8251472612	0	Yes	*80.4911	*81.4989
81.5895544018712	0.00792742388995293	2.08333333333333	0.00380516346717741	0.00380516346717741	21441.8000975902	0	Yes	*80.5817	*81.5896
81.6631374786635	0.00222067939312964	1.75	0.00126895965321694	0.00126895965321694	64354.4002929008	0	Yes	*80.6553	*81.6631
81.7604156782836	0.00486723653370624	2.08333333333394	0.0025394277567159	0.0025394277567159	32196.3936410697	2	Yes	*161.5052 (2)	*81.7604 (2)
81.8278776180723	0.0317567668493037	2	0.0165135219658623	0.0165135219658623	4955.2044553083	1	No	80.8200 (1)	81.8279 (1)
82.0395576906797	0.0204561641629516	4.16666666666667	0.00763129735102552	0.00489189519609567	16770.5059904303	3	Yes	*243.0952 (3)	*82.0396 (3)
82.0463947248143	0.0038688087314231	4	0.00127193711718121	0.00127193711718121	64505.0715295112	0	Yes	*81.0386	*82.0464
82.056988703422	0.00763209594236969	2	0.00381604797118484	0.00381604797118484	21503.1334309836	0	Yes	*81.0492	*82.0570
82.0768767730052	0.320376978957069	37.4166666666667	0.0203548586624436	0.00653241777894209	12564.5480051182	1	No	81.0690 (1)	82.0769 (1)
82.0913243900818	0.032019428714007	8	0.00636146023326489	0.00514007879803557	15970.8299455361	0	Yes	*81.0835	*82.0913
82.1326911055496	0.0089082182696103	1.75	0.00509041043977732	0.00509041043977732	16134.7875730709	0	Yes	*81.1249	*82.1327
82.1670679631162	0.0197291432113406	4.08333333333333	0.00890990911422307	0.0025202803365687	32602.3525124925	0	Yes	*81.1592	*82.1671
82.1788583616133	0.00716041388816535	2	0.00381888740702152	0.00381888740702152	21519.0576738442	1	Yes	*81.1710 (1)	*82.1789 (1)
82.2629685143485	0.0117809267802572	2.08333333333303	0.00636806586523164	0.00636806586523164	12918.0461156169	2	No	162.5103 (2)	82.2630 (2)
82.3087025619044	0.0115717923068112	2.08333333333394	0.00636979121682657	0.00636979121682657	12921.7269075439	0	Yes	*81.3009	*82.3087
82.33459023788	0.00244215013061145	2.08333333333212	0.00127416528553681	0.00127416528553681	64618.4534867407	0	Yes	*81.3268	*82.3346
82.3784870343356	0.00446076899208236	1.75	0.00254901085261849	0.00254901085261849	32317.8251476299	3	No	244.1120 (3)	82.3785 (3)
82.6138808607986	0.0111679251166473	4.08333333333576	0.00382900289713461	0.00335037753498568	24658.0810664228	0	Yes	*81.6061	*82.6139
82.7755100268373	0.00489735788685608	2.08333333333212	0.00255514324531703	0.00255514324531703	32395.6436409369	0	Yes	*81.7677	*82.7755
82.8334721883845	0.00713558533850049	3.83333333334303	0.00255603056901066	0.00235154812348526	35225.0806016319	0	Yes	*81.8256	*82.8335
83.0480913298549	0.361508832060312	57.25	0.0140765505187375	0.00624594633066522	13296.3184333046	0	Yes	*82.0403	*83.0481
83.0602699177041	0.0412727869820314	10.1666666666861	0.00767868043641329	0.00575021256685204	14444.7303385822	0	Yes	*82.0524	*83.0603
83.0847081968067	0.891872911734717	126.5	0.0294395902632658	0.00587785894626336	14135.1993908641	1	Yes	*82.0769 (1)	*83.0847 (1)
83.1825557365456	0.0210254872344243	2.08333333333303	0.0115266720607394	0.0115266720607394	7216.52835252168	1	No	82.1747 (1)	83.1826 (1)
83.3409847310797	0.00897350557541543	1.75	0.00512771747166596	0.00512771747166596	16253.037573071	1	Yes	*82.3332 (1)	*83.3410 (1)
